STATION,NAME,DATE,PRCP,SNOW,TMAX,TMIN
USW00094728,"NY CITY CENTRAL PARK, NY US",12/1/2010,1.2,0,60,40
USW00094728,"NY CITY CENTRAL PARK, NY US",12/2/2010,0,0,42,34
USW00094728,"NY CITY CENTRAL PARK, NY US",12/3/2010,0,0,40,33
USW00094728,"NY CITY CENTRAL PARK, NY US",12/4/2010,0,0,40,32
USW00094728,"NY CITY CENTRAL PARK, NY US",12/5/2010,0,0,35,30
USW00094728,"NY CITY CENTRAL PARK, NY US",12/6/2010,0,0,35,30
USW00094728,"NY CITY CENTRAL PARK, NY US",12/7/2010,0,0,36,30
USW00094728,"NY CITY CENTRAL PARK, NY US",12/8/2010,0,0,34,27
USW00094728,"NY CITY CENTRAL PARK, NY US",12/9/2010,0,0,30,23
USW00094728,"NY CITY CENTRAL PARK, NY US",12/10/2010,0,0,38,22
USW00094728,"NY CITY CENTRAL PARK, NY US",12/11/2010,0,0,46,34
USW00094728,"NY CITY CENTRAL PARK, NY US",12/12/2010,1.38,0,56,40
USW00094728,"NY CITY CENTRAL PARK, NY US",12/13/2010,0.04,0,49,21
USW00094728,"NY CITY CENTRAL PARK, NY US",12/14/2010,0.01,0.1,23,19
USW00094728,"NY CITY CENTRAL PARK, NY US",12/15/2010,0,0,27,20
USW00094728,"NY CITY CENTRAL PARK, NY US",12/16/2010,0,0,30,23
USW00094728,"NY CITY CENTRAL PARK, NY US",12/17/2010,0,0,36,23
USW00094728,"NY CITY CENTRAL PARK, NY US",12/18/2010,0,0,36,28
USW00094728,"NY CITY CENTRAL PARK, NY US",12/19/2010,0,0,37,30
USW00094728,"NY CITY CENTRAL PARK, NY US",12/20/2010,0,0,37,25
USW00094728,"NY CITY CENTRAL PARK, NY US",12/21/2010,0,0,38,28
USW00094728,"NY CITY CENTRAL PARK, NY US",12/22/2010,0,0,38,28
USW00094728,"NY CITY CENTRAL PARK, NY US",12/23/2010,0,0,35,30
USW00094728,"NY CITY CENTRAL PARK, NY US",12/24/2010,0,0,40,29
USW00094728,"NY CITY CENTRAL PARK, NY US",12/25/2010,0,0,32,25
USW00094728,"NY CITY CENTRAL PARK, NY US",12/26/2010,1.09,12.2,30,21
USW00094728,"NY CITY CENTRAL PARK, NY US",12/27/2010,0.52,7.8,28,20
USW00094728,"NY CITY CENTRAL PARK, NY US",12/28/2010,0,0,38,24
USW00094728,"NY CITY CENTRAL PARK, NY US",12/29/2010,0,0,37,31
USW00094728,"NY CITY CENTRAL PARK, NY US",12/30/2010,0,0,40,28
USW00094728,"NY CITY CENTRAL PARK, NY US",12/31/2010,0,0,45,36
USW00094728,"NY CITY CENTRAL PARK, NY US",1/1/2011,0,0,53,40
USW00094728,"NY CITY CENTRAL PARK, NY US",1/2/2011,0.01,0,52,35
USW00094728,"NY CITY CENTRAL PARK, NY US",1/3/2011,0,0,36,28
USW00094728,"NY CITY CENTRAL PARK, NY US",1/4/2011,0,0,40,30
USW00094728,"NY CITY CENTRAL PARK, NY US",1/5/2011,0,0,39,29
USW00094728,"NY CITY CENTRAL PARK, NY US",1/6/2011,0,0,33,26
USW00094728,"NY CITY CENTRAL PARK, NY US",1/7/2011,0.19,1.7,33,25
USW00094728,"NY CITY CENTRAL PARK, NY US",1/8/2011,0,0,31,23
USW00094728,"NY CITY CENTRAL PARK, NY US",1/9/2011,0,0,32,26
USW00094728,"NY CITY CENTRAL PARK, NY US",1/10/2011,0,0,35,24
USW00094728,"NY CITY CENTRAL PARK, NY US",1/11/2011,0.25,3,31,23
USW00094728,"NY CITY CENTRAL PARK, NY US",1/12/2011,0.61,6.1,31,24
USW00094728,"NY CITY CENTRAL PARK, NY US",1/13/2011,0,0,30,18
USW00094728,"NY CITY CENTRAL PARK, NY US",1/14/2011,0,0,30,18
USW00094728,"NY CITY CENTRAL PARK, NY US",1/15/2011,0,0,38,23
USW00094728,"NY CITY CENTRAL PARK, NY US",1/16/2011,0,0,37,26
USW00094728,"NY CITY CENTRAL PARK, NY US",1/17/2011,0,0,27,19
USW00094728,"NY CITY CENTRAL PARK, NY US",1/18/2011,1.27,1,41,24
USW00094728,"NY CITY CENTRAL PARK, NY US",1/19/2011,0.07,0,41,35
USW00094728,"NY CITY CENTRAL PARK, NY US",1/20/2011,0,0,35,30
USW00094728,"NY CITY CENTRAL PARK, NY US",1/21/2011,0.41,4.2,32,18
USW00094728,"NY CITY CENTRAL PARK, NY US",1/22/2011,0,0,24,13
USW00094728,"NY CITY CENTRAL PARK, NY US",1/23/2011,0,0,24,11
USW00094728,"NY CITY CENTRAL PARK, NY US",1/24/2011,0,0,24,6
USW00094728,"NY CITY CENTRAL PARK, NY US",1/25/2011,0.05,1,37,24
USW00094728,"NY CITY CENTRAL PARK, NY US",1/26/2011,1.29,12.3,35,30
USW00094728,"NY CITY CENTRAL PARK, NY US",1/27/2011,0.77,6.7,36,29
USW00094728,"NY CITY CENTRAL PARK, NY US",1/28/2011,0,0,34,28
USW00094728,"NY CITY CENTRAL PARK, NY US",1/29/2011,0.01,0,36,29
USW00094728,"NY CITY CENTRAL PARK, NY US",1/30/2011,0,0,39,27
USW00094728,"NY CITY CENTRAL PARK, NY US",1/31/2011,0,0,31,22
USW00094728,"NY CITY CENTRAL PARK, NY US",2/1/2011,0.17,1.1,30,25
USW00094728,"NY CITY CENTRAL PARK, NY US",2/2/2011,0.7,0.5,38,27
USW00094728,"NY CITY CENTRAL PARK, NY US",2/3/2011,0,0,34,24
USW00094728,"NY CITY CENTRAL PARK, NY US",2/4/2011,0,0,34,23
USW00094728,"NY CITY CENTRAL PARK, NY US",2/5/2011,0.21,0,43,31
USW00094728,"NY CITY CENTRAL PARK, NY US",2/6/2011,0,0,45,37
USW00094728,"NY CITY CENTRAL PARK, NY US",2/7/2011,0.13,0,45,36
USW00094728,"NY CITY CENTRAL PARK, NY US",2/8/2011,0.11,0,41,18
USW00094728,"NY CITY CENTRAL PARK, NY US",2/9/2011,0,0,29,15
USW00094728,"NY CITY CENTRAL PARK, NY US",2/10/2011,0,0,29,22
USW00094728,"NY CITY CENTRAL PARK, NY US",2/11/2011,0,0,37,19
USW00094728,"NY CITY CENTRAL PARK, NY US",2/12/2011,0,0,40,30
USW00094728,"NY CITY CENTRAL PARK, NY US",2/13/2011,0,0,46,28
USW00094728,"NY CITY CENTRAL PARK, NY US",2/14/2011,0,0,58,37
USW00094728,"NY CITY CENTRAL PARK, NY US",2/15/2011,0,0,37,25
USW00094728,"NY CITY CENTRAL PARK, NY US",2/16/2011,0,0,48,26
USW00094728,"NY CITY CENTRAL PARK, NY US",2/17/2011,0,0,63,46
USW00094728,"NY CITY CENTRAL PARK, NY US",2/18/2011,0,0,67,46
USW00094728,"NY CITY CENTRAL PARK, NY US",2/19/2011,0,0,54,23
USW00094728,"NY CITY CENTRAL PARK, NY US",2/20/2011,0,0,40,21
USW00094728,"NY CITY CENTRAL PARK, NY US",2/21/2011,0.34,3.2,37,24
USW00094728,"NY CITY CENTRAL PARK, NY US",2/22/2011,0,0,36,16
USW00094728,"NY CITY CENTRAL PARK, NY US",2/23/2011,0,0,40,21
USW00094728,"NY CITY CENTRAL PARK, NY US",2/24/2011,0.05,0,44,30
USW00094728,"NY CITY CENTRAL PARK, NY US",2/25/2011,1.32,0,57,34
USW00094728,"NY CITY CENTRAL PARK, NY US",2/26/2011,0,0,43,31
USW00094728,"NY CITY CENTRAL PARK, NY US",2/27/2011,0,0,50,38
USW00094728,"NY CITY CENTRAL PARK, NY US",2/28/2011,0.44,0,60,40
USW00094728,"NY CITY CENTRAL PARK, NY US",3/1/2011,0,0,46,33
USW00094728,"NY CITY CENTRAL PARK, NY US",3/2/2011,0,0,53,25
USW00094728,"NY CITY CENTRAL PARK, NY US",3/3/2011,0,0,33,20
USW00094728,"NY CITY CENTRAL PARK, NY US",3/4/2011,0,0,41,27
USW00094728,"NY CITY CENTRAL PARK, NY US",3/5/2011,0.01,0,61,41
USW00094728,"NY CITY CENTRAL PARK, NY US",3/6/2011,2.02,0,54,50
USW00094728,"NY CITY CENTRAL PARK, NY US",3/7/2011,0.08,0,53,34
USW00094728,"NY CITY CENTRAL PARK, NY US",3/8/2011,0,0,48,29
USW00094728,"NY CITY CENTRAL PARK, NY US",3/9/2011,0,0,45,34
USW00094728,"NY CITY CENTRAL PARK, NY US",3/10/2011,1.07,0,53,38
USW00094728,"NY CITY CENTRAL PARK, NY US",3/11/2011,0.91,0,55,40
USW00094728,"NY CITY CENTRAL PARK, NY US",3/12/2011,0,0,56,38
USW00094728,"NY CITY CENTRAL PARK, NY US",3/13/2011,0,0,53,41
USW00094728,"NY CITY CENTRAL PARK, NY US",3/14/2011,0,0,45,37
USW00094728,"NY CITY CENTRAL PARK, NY US",3/15/2011,0,0,47,34
USW00094728,"NY CITY CENTRAL PARK, NY US",3/16/2011,0.56,0,57,38
USW00094728,"NY CITY CENTRAL PARK, NY US",3/17/2011,0,0,65,44
USW00094728,"NY CITY CENTRAL PARK, NY US",3/18/2011,0,0,77,51
USW00094728,"NY CITY CENTRAL PARK, NY US",3/19/2011,0,0,59,38
USW00094728,"NY CITY CENTRAL PARK, NY US",3/20/2011,0,0,51,34
USW00094728,"NY CITY CENTRAL PARK, NY US",3/21/2011,0.44,0,45,36
USW00094728,"NY CITY CENTRAL PARK, NY US",3/22/2011,0,0,50,40
USW00094728,"NY CITY CENTRAL PARK, NY US",3/23/2011,0.87,0,40,32
USW00094728,"NY CITY CENTRAL PARK, NY US",3/24/2011,0.09,1,44,30
USW00094728,"NY CITY CENTRAL PARK, NY US",3/25/2011,0,0,42,28
USW00094728,"NY CITY CENTRAL PARK, NY US",3/26/2011,0,0,40,26
USW00094728,"NY CITY CENTRAL PARK, NY US",3/27/2011,0,0,45,28
USW00094728,"NY CITY CENTRAL PARK, NY US",3/28/2011,0,0,45,26
USW00094728,"NY CITY CENTRAL PARK, NY US",3/29/2011,0,0,49,31
USW00094728,"NY CITY CENTRAL PARK, NY US",3/30/2011,0.01,0,53,36
USW00094728,"NY CITY CENTRAL PARK, NY US",3/31/2011,0.13,0,43,37
USW00094728,"NY CITY CENTRAL PARK, NY US",4/1/2011,0.18,0,44,35
USW00094728,"NY CITY CENTRAL PARK, NY US",4/2/2011,0,0,55,38
USW00094728,"NY CITY CENTRAL PARK, NY US",4/3/2011,0,0,58,42
USW00094728,"NY CITY CENTRAL PARK, NY US",4/4/2011,0.06,0,63,43
USW00094728,"NY CITY CENTRAL PARK, NY US",4/5/2011,0.16,0,67,41
USW00094728,"NY CITY CENTRAL PARK, NY US",4/6/2011,0.09,0,55,38
USW00094728,"NY CITY CENTRAL PARK, NY US",4/7/2011,0.02,0,52,42
USW00094728,"NY CITY CENTRAL PARK, NY US",4/8/2011,0,0,49,42
USW00094728,"NY CITY CENTRAL PARK, NY US",4/9/2011,0,0,58,40
USW00094728,"NY CITY CENTRAL PARK, NY US",4/10/2011,0,0,56,46
USW00094728,"NY CITY CENTRAL PARK, NY US",4/11/2011,0,0,81,50
USW00094728,"NY CITY CENTRAL PARK, NY US",4/12/2011,1.09,0,72,45
USW00094728,"NY CITY CENTRAL PARK, NY US",4/13/2011,0.38,0,50,43
USW00094728,"NY CITY CENTRAL PARK, NY US",4/14/2011,0,0,69,48
USW00094728,"NY CITY CENTRAL PARK, NY US",4/15/2011,0,0,56,41
USW00094728,"NY CITY CENTRAL PARK, NY US",4/16/2011,1.45,0,55,41
USW00094728,"NY CITY CENTRAL PARK, NY US",4/17/2011,0.33,0,61,50
USW00094728,"NY CITY CENTRAL PARK, NY US",4/18/2011,0,0,63,47
USW00094728,"NY CITY CENTRAL PARK, NY US",4/19/2011,0.03,0,53,47
USW00094728,"NY CITY CENTRAL PARK, NY US",4/20/2011,0,0,65,45
USW00094728,"NY CITY CENTRAL PARK, NY US",4/21/2011,0,0,63,43
USW00094728,"NY CITY CENTRAL PARK, NY US",4/22/2011,0,0,51,40
USW00094728,"NY CITY CENTRAL PARK, NY US",4/23/2011,0.75,0,61,43
USW00094728,"NY CITY CENTRAL PARK, NY US",4/24/2011,0.5,0,80,54
USW00094728,"NY CITY CENTRAL PARK, NY US",4/25/2011,0,0,75,56
USW00094728,"NY CITY CENTRAL PARK, NY US",4/26/2011,0,0,83,54
USW00094728,"NY CITY CENTRAL PARK, NY US",4/27/2011,0,0,75,61
USW00094728,"NY CITY CENTRAL PARK, NY US",4/28/2011,0.31,0,72,61
USW00094728,"NY CITY CENTRAL PARK, NY US",4/29/2011,0,0,69,54
USW00094728,"NY CITY CENTRAL PARK, NY US",4/30/2011,0,0,67,50
USW00094728,"NY CITY CENTRAL PARK, NY US",5/1/2011,0,0,69,50
USW00094728,"NY CITY CENTRAL PARK, NY US",5/2/2011,0,0,63,50
USW00094728,"NY CITY CENTRAL PARK, NY US",5/3/2011,0,0,75,55
USW00094728,"NY CITY CENTRAL PARK, NY US",5/4/2011,0.5,0,64,46
USW00094728,"NY CITY CENTRAL PARK, NY US",5/5/2011,0,0,65,46
USW00094728,"NY CITY CENTRAL PARK, NY US",5/6/2011,0,0,72,50
USW00094728,"NY CITY CENTRAL PARK, NY US",5/7/2011,0,0,72,55
USW00094728,"NY CITY CENTRAL PARK, NY US",5/8/2011,0,0,74,52
USW00094728,"NY CITY CENTRAL PARK, NY US",5/9/2011,0,0,71,54
USW00094728,"NY CITY CENTRAL PARK, NY US",5/10/2011,0,0,75,53
USW00094728,"NY CITY CENTRAL PARK, NY US",5/11/2011,0,0,71,52
USW00094728,"NY CITY CENTRAL PARK, NY US",5/12/2011,0,0,74,52
USW00094728,"NY CITY CENTRAL PARK, NY US",5/13/2011,0,0,67,52
USW00094728,"NY CITY CENTRAL PARK, NY US",5/14/2011,0,0,64,57
USW00094728,"NY CITY CENTRAL PARK, NY US",5/15/2011,0.89,0,69,58
USW00094728,"NY CITY CENTRAL PARK, NY US",5/16/2011,0.17,0,62,53
USW00094728,"NY CITY CENTRAL PARK, NY US",5/17/2011,0.67,0,60,52
USW00094728,"NY CITY CENTRAL PARK, NY US",5/18/2011,2.18,0,67,54
USW00094728,"NY CITY CENTRAL PARK, NY US",5/19/2011,0,0,75,60
USW00094728,"NY CITY CENTRAL PARK, NY US",5/20/2011,0.24,0,64,57
USW00094728,"NY CITY CENTRAL PARK, NY US",5/21/2011,0.07,0,78,55
USW00094728,"NY CITY CENTRAL PARK, NY US",5/22/2011,0,0,58,54
USW00094728,"NY CITY CENTRAL PARK, NY US",5/23/2011,0.1,0,67,55
USW00094728,"NY CITY CENTRAL PARK, NY US",5/24/2011,0,0,81,66
USW00094728,"NY CITY CENTRAL PARK, NY US",5/25/2011,0,0,84,65
USW00094728,"NY CITY CENTRAL PARK, NY US",5/26/2011,0,0,78,64
USW00094728,"NY CITY CENTRAL PARK, NY US",5/27/2011,0,0,83,65
USW00094728,"NY CITY CENTRAL PARK, NY US",5/28/2011,0,0,84,67
USW00094728,"NY CITY CENTRAL PARK, NY US",5/29/2011,0,0,82,67
USW00094728,"NY CITY CENTRAL PARK, NY US",5/30/2011,0.29,0,86,70
USW00094728,"NY CITY CENTRAL PARK, NY US",5/31/2011,0,0,89,69
USW00094728,"NY CITY CENTRAL PARK, NY US",6/1/2011,0,0,90,69
USW00094728,"NY CITY CENTRAL PARK, NY US",6/2/2011,0,0,80,62
USW00094728,"NY CITY CENTRAL PARK, NY US",6/3/2011,0,0,76,57
USW00094728,"NY CITY CENTRAL PARK, NY US",6/4/2011,0,0,75,59
USW00094728,"NY CITY CENTRAL PARK, NY US",6/5/2011,0,0,70,56
USW00094728,"NY CITY CENTRAL PARK, NY US",6/6/2011,0,0,81,60
USW00094728,"NY CITY CENTRAL PARK, NY US",6/7/2011,0,0,87,66
USW00094728,"NY CITY CENTRAL PARK, NY US",6/8/2011,0,0,94,73
USW00094728,"NY CITY CENTRAL PARK, NY US",6/9/2011,0.07,0,95,69
USW00094728,"NY CITY CENTRAL PARK, NY US",6/10/2011,0,0,87,70
USW00094728,"NY CITY CENTRAL PARK, NY US",6/11/2011,0.55,0,72,59
USW00094728,"NY CITY CENTRAL PARK, NY US",6/12/2011,0.05,0,74,58
USW00094728,"NY CITY CENTRAL PARK, NY US",6/13/2011,0.05,0,73,60
USW00094728,"NY CITY CENTRAL PARK, NY US",6/14/2011,0.05,0,72,58
USW00094728,"NY CITY CENTRAL PARK, NY US",6/15/2011,0,0,83,56
USW00094728,"NY CITY CENTRAL PARK, NY US",6/16/2011,0,0,84,62
USW00094728,"NY CITY CENTRAL PARK, NY US",6/17/2011,1.82,0,76,64
USW00094728,"NY CITY CENTRAL PARK, NY US",6/18/2011,0,0,83,64
USW00094728,"NY CITY CENTRAL PARK, NY US",6/19/2011,0,0,83,69
USW00094728,"NY CITY CENTRAL PARK, NY US",6/20/2011,0,0,81,67
USW00094728,"NY CITY CENTRAL PARK, NY US",6/21/2011,0,0,82,70
USW00094728,"NY CITY CENTRAL PARK, NY US",6/22/2011,0.27,0,80,71
USW00094728,"NY CITY CENTRAL PARK, NY US",6/23/2011,0.26,0,71,66
USW00094728,"NY CITY CENTRAL PARK, NY US",6/24/2011,0.03,0,70,65
USW00094728,"NY CITY CENTRAL PARK, NY US",6/25/2011,0,0,80,64
USW00094728,"NY CITY CENTRAL PARK, NY US",6/26/2011,0,0,79,66
USW00094728,"NY CITY CENTRAL PARK, NY US",6/27/2011,0,0,82,66
USW00094728,"NY CITY CENTRAL PARK, NY US",6/28/2011,0,0,83,72
USW00094728,"NY CITY CENTRAL PARK, NY US",6/29/2011,0.1,0,82,69
USW00094728,"NY CITY CENTRAL PARK, NY US",6/30/2011,0,0,82,65
USW00094728,"NY CITY CENTRAL PARK, NY US",7/1/2011,0,0,83,63
USW00094728,"NY CITY CENTRAL PARK, NY US",7/2/2011,0,0,86,68
USW00094728,"NY CITY CENTRAL PARK, NY US",7/3/2011,0.84,0,74,69
USW00094728,"NY CITY CENTRAL PARK, NY US",7/4/2011,0,0,86,70
USW00094728,"NY CITY CENTRAL PARK, NY US",7/5/2011,0,0,87,70
USW00094728,"NY CITY CENTRAL PARK, NY US",7/6/2011,0,0,89,73
USW00094728,"NY CITY CENTRAL PARK, NY US",7/7/2011,0,0,92,74
USW00094728,"NY CITY CENTRAL PARK, NY US",7/8/2011,0.4,0,85,68
USW00094728,"NY CITY CENTRAL PARK, NY US",7/9/2011,0,0,88,67
USW00094728,"NY CITY CENTRAL PARK, NY US",7/10/2011,0,0,86,68
USW00094728,"NY CITY CENTRAL PARK, NY US",7/11/2011,0,0,91,74
USW00094728,"NY CITY CENTRAL PARK, NY US",7/12/2011,0,0,93,78
USW00094728,"NY CITY CENTRAL PARK, NY US",7/13/2011,0.11,0,86,69
USW00094728,"NY CITY CENTRAL PARK, NY US",7/14/2011,0,0,84,64
USW00094728,"NY CITY CENTRAL PARK, NY US",7/15/2011,0,0,87,66
USW00094728,"NY CITY CENTRAL PARK, NY US",7/16/2011,0,0,90,70
USW00094728,"NY CITY CENTRAL PARK, NY US",7/17/2011,0,0,91,72
USW00094728,"NY CITY CENTRAL PARK, NY US",7/18/2011,0.11,0,95,75
USW00094728,"NY CITY CENTRAL PARK, NY US",7/19/2011,0,0,94,75
USW00094728,"NY CITY CENTRAL PARK, NY US",7/20/2011,0,0,89,75
USW00094728,"NY CITY CENTRAL PARK, NY US",7/21/2011,0,0,97,75
USW00094728,"NY CITY CENTRAL PARK, NY US",7/22/2011,0,0,104,84
USW00094728,"NY CITY CENTRAL PARK, NY US",7/23/2011,0,0,100,83
USW00094728,"NY CITY CENTRAL PARK, NY US",7/24/2011,0.03,0,91,78
USW00094728,"NY CITY CENTRAL PARK, NY US",7/25/2011,0.32,0,80,68
USW00094728,"NY CITY CENTRAL PARK, NY US",7/26/2011,0.14,0,90,69
USW00094728,"NY CITY CENTRAL PARK, NY US",7/27/2011,0,0,84,68
USW00094728,"NY CITY CENTRAL PARK, NY US",7/28/2011,0,0,87,71
USW00094728,"NY CITY CENTRAL PARK, NY US",7/29/2011,1.08,0,84,71
USW00094728,"NY CITY CENTRAL PARK, NY US",7/30/2011,0,0,91,74
USW00094728,"NY CITY CENTRAL PARK, NY US",7/31/2011,0,0,91,71
USW00094728,"NY CITY CENTRAL PARK, NY US",8/1/2011,0.02,0,94,71
USW00094728,"NY CITY CENTRAL PARK, NY US",8/2/2011,0,0,91,73
USW00094728,"NY CITY CENTRAL PARK, NY US",8/3/2011,0.76,0,88,67
USW00094728,"NY CITY CENTRAL PARK, NY US",8/4/2011,0,0,84,67
USW00094728,"NY CITY CENTRAL PARK, NY US",8/5/2011,0,0,86,70
USW00094728,"NY CITY CENTRAL PARK, NY US",8/6/2011,0.19,0,85,72
USW00094728,"NY CITY CENTRAL PARK, NY US",8/7/2011,0.16,0,89,73
USW00094728,"NY CITY CENTRAL PARK, NY US",8/8/2011,0,0,90,74
USW00094728,"NY CITY CENTRAL PARK, NY US",8/9/2011,2.09,0,83,71
USW00094728,"NY CITY CENTRAL PARK, NY US",8/10/2011,0,0,86,70
USW00094728,"NY CITY CENTRAL PARK, NY US",8/11/2011,0,0,82,69
USW00094728,"NY CITY CENTRAL PARK, NY US",8/12/2011,0,0,84,64
USW00094728,"NY CITY CENTRAL PARK, NY US",8/13/2011,0,0,85,69
USW00094728,"NY CITY CENTRAL PARK, NY US",8/14/2011,5.81,0,72,67
USW00094728,"NY CITY CENTRAL PARK, NY US",8/15/2011,0.56,0,77,68
USW00094728,"NY CITY CENTRAL PARK, NY US",8/16/2011,0.02,0,78,65
USW00094728,"NY CITY CENTRAL PARK, NY US",8/17/2011,0,0,86,66
USW00094728,"NY CITY CENTRAL PARK, NY US",8/18/2011,0.07,0,83,67
USW00094728,"NY CITY CENTRAL PARK, NY US",8/19/2011,1.24,0,84,65
USW00094728,"NY CITY CENTRAL PARK, NY US",8/20/2011,0,0,85,64
USW00094728,"NY CITY CENTRAL PARK, NY US",8/21/2011,0.67,0,84,70
USW00094728,"NY CITY CENTRAL PARK, NY US",8/22/2011,0,0,77,65
USW00094728,"NY CITY CENTRAL PARK, NY US",8/23/2011,0,0,79,61
USW00094728,"NY CITY CENTRAL PARK, NY US",8/24/2011,0,0,80,67
USW00094728,"NY CITY CENTRAL PARK, NY US",8/25/2011,0.49,0,78,72
USW00094728,"NY CITY CENTRAL PARK, NY US",8/26/2011,0,0,83,71
USW00094728,"NY CITY CENTRAL PARK, NY US",8/27/2011,2.88,0,78,71
USW00094728,"NY CITY CENTRAL PARK, NY US",8/28/2011,3.99,0,75,65
USW00094728,"NY CITY CENTRAL PARK, NY US",8/29/2011,0,0,77,59
USW00094728,"NY CITY CENTRAL PARK, NY US",8/30/2011,0,0,82,61
USW00094728,"NY CITY CENTRAL PARK, NY US",8/31/2011,0,0,85,63
USW00094728,"NY CITY CENTRAL PARK, NY US",9/1/2011,0,0,83,66
USW00094728,"NY CITY CENTRAL PARK, NY US",9/2/2011,0,0,78,65
USW00094728,"NY CITY CENTRAL PARK, NY US",9/3/2011,0,0,83,66
USW00094728,"NY CITY CENTRAL PARK, NY US",9/4/2011,0,0,86,72
USW00094728,"NY CITY CENTRAL PARK, NY US",9/5/2011,0,0,81,72
USW00094728,"NY CITY CENTRAL PARK, NY US",9/6/2011,3.22,0,75,60
USW00094728,"NY CITY CENTRAL PARK, NY US",9/7/2011,1.21,0,68,62
USW00094728,"NY CITY CENTRAL PARK, NY US",9/8/2011,0.9,0,79,63
USW00094728,"NY CITY CENTRAL PARK, NY US",9/9/2011,0,0,84,67
USW00094728,"NY CITY CENTRAL PARK, NY US",9/10/2011,0,0,80,68
USW00094728,"NY CITY CENTRAL PARK, NY US",9/11/2011,0.01,0,71,64
USW00094728,"NY CITY CENTRAL PARK, NY US",9/12/2011,0,0,80,66
USW00094728,"NY CITY CENTRAL PARK, NY US",9/13/2011,0,0,82,67
USW00094728,"NY CITY CENTRAL PARK, NY US",9/14/2011,0,0,85,70
USW00094728,"NY CITY CENTRAL PARK, NY US",9/15/2011,0.07,0,76,53
USW00094728,"NY CITY CENTRAL PARK, NY US",9/16/2011,0,0,65,51
USW00094728,"NY CITY CENTRAL PARK, NY US",9/17/2011,0,0,65,53
USW00094728,"NY CITY CENTRAL PARK, NY US",9/18/2011,0,0,68,53
USW00094728,"NY CITY CENTRAL PARK, NY US",9/19/2011,0,0,68,52
USW00094728,"NY CITY CENTRAL PARK, NY US",9/20/2011,0.06,0,68,61
USW00094728,"NY CITY CENTRAL PARK, NY US",9/21/2011,0.06,0,73,63
USW00094728,"NY CITY CENTRAL PARK, NY US",9/22/2011,0.02,0,80,68
USW00094728,"NY CITY CENTRAL PARK, NY US",9/23/2011,2.61,0,73,69
USW00094728,"NY CITY CENTRAL PARK, NY US",9/24/2011,0,0,76,70
USW00094728,"NY CITY CENTRAL PARK, NY US",9/25/2011,0,0,80,70
USW00094728,"NY CITY CENTRAL PARK, NY US",9/26/2011,0,0,80,68
USW00094728,"NY CITY CENTRAL PARK, NY US",9/27/2011,0,0,77,69
USW00094728,"NY CITY CENTRAL PARK, NY US",9/28/2011,0.11,0,74,68
USW00094728,"NY CITY CENTRAL PARK, NY US",9/29/2011,0.4,0,73,61
USW00094728,"NY CITY CENTRAL PARK, NY US",9/30/2011,0.72,0,76,58
USW00094728,"NY CITY CENTRAL PARK, NY US",10/1/2011,0.39,0,67,50
USW00094728,"NY CITY CENTRAL PARK, NY US",10/2/2011,0.06,0,64,50
USW00094728,"NY CITY CENTRAL PARK, NY US",10/3/2011,0.05,0,58,48
USW00094728,"NY CITY CENTRAL PARK, NY US",10/4/2011,0,0,63,49
USW00094728,"NY CITY CENTRAL PARK, NY US",10/5/2011,0,0,71,53
USW00094728,"NY CITY CENTRAL PARK, NY US",10/6/2011,0,0,67,47
USW00094728,"NY CITY CENTRAL PARK, NY US",10/7/2011,0,0,66,48
USW00094728,"NY CITY CENTRAL PARK, NY US",10/8/2011,0,0,77,54
USW00094728,"NY CITY CENTRAL PARK, NY US",10/9/2011,0,0,84,60
USW00094728,"NY CITY CENTRAL PARK, NY US",10/10/2011,0,0,81,61
USW00094728,"NY CITY CENTRAL PARK, NY US",10/11/2011,0,0,73,62
USW00094728,"NY CITY CENTRAL PARK, NY US",10/12/2011,0.45,0,63,58
USW00094728,"NY CITY CENTRAL PARK, NY US",10/13/2011,0.34,0,66,58
USW00094728,"NY CITY CENTRAL PARK, NY US",10/14/2011,1.02,0,70,57
USW00094728,"NY CITY CENTRAL PARK, NY US",10/15/2011,0,0,65,54
USW00094728,"NY CITY CENTRAL PARK, NY US",10/16/2011,0,0,66,54
USW00094728,"NY CITY CENTRAL PARK, NY US",10/17/2011,0,0,65,57
USW00094728,"NY CITY CENTRAL PARK, NY US",10/18/2011,0.01,0,68,54
USW00094728,"NY CITY CENTRAL PARK, NY US",10/19/2011,1.12,0,62,60
USW00094728,"NY CITY CENTRAL PARK, NY US",10/20/2011,0.01,0,67,54
USW00094728,"NY CITY CENTRAL PARK, NY US",10/21/2011,0,0,56,50
USW00094728,"NY CITY CENTRAL PARK, NY US",10/22/2011,0,0,60,47
USW00094728,"NY CITY CENTRAL PARK, NY US",10/23/2011,0,0,59,50
USW00094728,"NY CITY CENTRAL PARK, NY US",10/24/2011,0,0,61,50
USW00094728,"NY CITY CENTRAL PARK, NY US",10/25/2011,0,0,62,50
USW00094728,"NY CITY CENTRAL PARK, NY US",10/26/2011,0,0,62,51
USW00094728,"NY CITY CENTRAL PARK, NY US",10/27/2011,0.63,0,61,38
USW00094728,"NY CITY CENTRAL PARK, NY US",10/28/2011,0,0,49,36
USW00094728,"NY CITY CENTRAL PARK, NY US",10/29/2011,2,2.9,45,33
USW00094728,"NY CITY CENTRAL PARK, NY US",10/30/2011,0.01,0,46,33
