CMPLNT_FR_DT,Day_Name,Month,Day,Year,Season,GeoCell,BORO_NM,count_cmplnt,PRCP,SNOW,Population,PC_INCOME,Hm_Sls_Price_Range
6/18/2015,Thursday,June,18.0,2015.0,Summer,55.0,MANHATTAN,60,0.0,0.0,"1,585,873",155779,Very High
6/18/2015,Thursday,June,18.0,2015.0,Summer,56.0,MANHATTAN,2,0.0,0.0,"1,585,873",155779,Very High
6/18/2015,Thursday,June,18.0,2015.0,Summer,65.0,MANHATTAN,51,0.0,0.0,"1,585,873",155779,Very High
6/18/2015,Thursday,June,18.0,2015.0,Summer,66.0,MANHATTAN,29,0.0,0.0,"1,585,873",155779,Very High
6/18/2015,Thursday,June,18.0,2015.0,Summer,76.0,MANHATTAN,86,0.0,0.0,"1,585,873",155779,Very High
6/18/2015,Thursday,June,18.0,2015.0,Summer,86.0,MANHATTAN,16,0.0,0.0,"1,585,873",155779,Very High
6/18/2015,Thursday,June,18.0,2015.0,Summer,87.0,MANHATTAN,2,0.0,0.0,"1,585,873",155779,Very High
6/19/2015,Friday,June,19.0,2015.0,Summer,45.0,MANHATTAN,1,0.0,0.0,"1,585,873",155779,Very High
6/19/2015,Friday,June,19.0,2015.0,Summer,55.0,MANHATTAN,70,0.0,0.0,"1,585,873",155779,Very High
6/19/2015,Friday,June,19.0,2015.0,Summer,56.0,MANHATTAN,4,0.0,0.0,"1,585,873",155779,Very High
6/19/2015,Friday,June,19.0,2015.0,Summer,65.0,MANHATTAN,49,0.0,0.0,"1,585,873",155779,Very High
6/19/2015,Friday,June,19.0,2015.0,Summer,66.0,MANHATTAN,35,0.0,0.0,"1,585,873",155779,Very High
6/19/2015,Friday,June,19.0,2015.0,Summer,76.0,MANHATTAN,73,0.0,0.0,"1,585,873",155779,Very High
6/19/2015,Friday,June,19.0,2015.0,Summer,86.0,MANHATTAN,16,0.0,0.0,"1,585,873",155779,Very High
6/19/2015,Friday,June,19.0,2015.0,Summer,87.0,MANHATTAN,1,0.0,0.0,"1,585,873",155779,Very High
6/2/2015,Tuesday,June,2.0,2015.0,Summer,55.0,MANHATTAN,57,0.37,0.0,"1,585,873",155779,Very High
6/2/2015,Tuesday,June,2.0,2015.0,Summer,56.0,MANHATTAN,3,0.37,0.0,"1,585,873",155779,Very High
6/2/2015,Tuesday,June,2.0,2015.0,Summer,65.0,MANHATTAN,36,0.37,0.0,"1,585,873",155779,Very High
6/2/2015,Tuesday,June,2.0,2015.0,Summer,66.0,MANHATTAN,20,0.37,0.0,"1,585,873",155779,Very High
6/2/2015,Tuesday,June,2.0,2015.0,Summer,76.0,MANHATTAN,54,0.37,0.0,"1,585,873",155779,Very High
6/2/2015,Tuesday,June,2.0,2015.0,Summer,86.0,MANHATTAN,21,0.37,0.0,"1,585,873",155779,Very High
6/20/2015,Saturday,June,20.0,2015.0,Summer,45.0,MANHATTAN,1,0.0,0.0,"1,585,873",155779,Very High
6/20/2015,Saturday,June,20.0,2015.0,Summer,55.0,MANHATTAN,67,0.0,0.0,"1,585,873",155779,Very High
6/20/2015,Saturday,June,20.0,2015.0,Summer,56.0,MANHATTAN,3,0.0,0.0,"1,585,873",155779,Very High
6/20/2015,Saturday,June,20.0,2015.0,Summer,65.0,MANHATTAN,33,0.0,0.0,"1,585,873",155779,Very High
6/20/2015,Saturday,June,20.0,2015.0,Summer,66.0,MANHATTAN,35,0.0,0.0,"1,585,873",155779,Very High
6/20/2015,Saturday,June,20.0,2015.0,Summer,76.0,MANHATTAN,79,0.0,0.0,"1,585,873",155779,Very High
6/20/2015,Saturday,June,20.0,2015.0,Summer,86.0,MANHATTAN,29,0.0,0.0,"1,585,873",155779,Very High
6/20/2015,Saturday,June,20.0,2015.0,Summer,87.0,MANHATTAN,5,0.0,0.0,"1,585,873",155779,Very High
6/21/2015,Sunday,June,21.0,2015.0,Summer,55.0,MANHATTAN,64,0.64,0.0,"1,585,873",155779,Very High
6/21/2015,Sunday,June,21.0,2015.0,Summer,56.0,MANHATTAN,2,0.64,0.0,"1,585,873",155779,Very High
6/21/2015,Sunday,June,21.0,2015.0,Summer,65.0,MANHATTAN,30,0.64,0.0,"1,585,873",155779,Very High
6/21/2015,Sunday,June,21.0,2015.0,Summer,66.0,MANHATTAN,22,0.64,0.0,"1,585,873",155779,Very High
6/21/2015,Sunday,June,21.0,2015.0,Summer,76.0,MANHATTAN,44,0.64,0.0,"1,585,873",155779,Very High
6/21/2015,Sunday,June,21.0,2015.0,Summer,86.0,MANHATTAN,20,0.64,0.0,"1,585,873",155779,Very High
6/22/2015,Monday,June,22.0,2015.0,Summer,45.0,MANHATTAN,3,0.0,0.0,"1,585,873",155779,Very High
6/22/2015,Monday,June,22.0,2015.0,Summer,55.0,MANHATTAN,60,0.0,0.0,"1,585,873",155779,Very High
6/22/2015,Monday,June,22.0,2015.0,Summer,56.0,MANHATTAN,5,0.0,0.0,"1,585,873",155779,Very High
6/22/2015,Monday,June,22.0,2015.0,Summer,65.0,MANHATTAN,28,0.0,0.0,"1,585,873",155779,Very High
6/22/2015,Monday,June,22.0,2015.0,Summer,66.0,MANHATTAN,31,0.0,0.0,"1,585,873",155779,Very High
6/22/2015,Monday,June,22.0,2015.0,Summer,76.0,MANHATTAN,72,0.0,0.0,"1,585,873",155779,Very High
6/22/2015,Monday,June,22.0,2015.0,Summer,86.0,MANHATTAN,26,0.0,0.0,"1,585,873",155779,Very High
6/22/2015,Monday,June,22.0,2015.0,Summer,87.0,MANHATTAN,1,0.0,0.0,"1,585,873",155779,Very High
6/23/2015,Tuesday,June,23.0,2015.0,Summer,45.0,MANHATTAN,2,0.02,0.0,"1,585,873",155779,Very High
6/23/2015,Tuesday,June,23.0,2015.0,Summer,55.0,MANHATTAN,63,0.02,0.0,"1,585,873",155779,Very High
6/23/2015,Tuesday,June,23.0,2015.0,Summer,56.0,MANHATTAN,3,0.02,0.0,"1,585,873",155779,Very High
6/23/2015,Tuesday,June,23.0,2015.0,Summer,65.0,MANHATTAN,55,0.02,0.0,"1,585,873",155779,Very High
6/23/2015,Tuesday,June,23.0,2015.0,Summer,66.0,MANHATTAN,37,0.02,0.0,"1,585,873",155779,Very High
6/23/2015,Tuesday,June,23.0,2015.0,Summer,76.0,MANHATTAN,60,0.02,0.0,"1,585,873",155779,Very High
6/23/2015,Tuesday,June,23.0,2015.0,Summer,86.0,MANHATTAN,19,0.02,0.0,"1,585,873",155779,Very High
6/24/2015,Wednesday,June,24.0,2015.0,Summer,45.0,MANHATTAN,2,0.0,0.0,"1,585,873",155779,Very High
6/24/2015,Wednesday,June,24.0,2015.0,Summer,55.0,MANHATTAN,85,0.0,0.0,"1,585,873",155779,Very High
6/24/2015,Wednesday,June,24.0,2015.0,Summer,56.0,MANHATTAN,6,0.0,0.0,"1,585,873",155779,Very High
6/24/2015,Wednesday,June,24.0,2015.0,Summer,65.0,MANHATTAN,48,0.0,0.0,"1,585,873",155779,Very High
6/24/2015,Wednesday,June,24.0,2015.0,Summer,66.0,MANHATTAN,35,0.0,0.0,"1,585,873",155779,Very High
6/24/2015,Wednesday,June,24.0,2015.0,Summer,76.0,MANHATTAN,62,0.0,0.0,"1,585,873",155779,Very High
6/24/2015,Wednesday,June,24.0,2015.0,Summer,86.0,MANHATTAN,11,0.0,0.0,"1,585,873",155779,Very High
6/24/2015,Wednesday,June,24.0,2015.0,Summer,87.0,MANHATTAN,3,0.0,0.0,"1,585,873",155779,Very High
6/25/2015,Thursday,June,25.0,2015.0,Summer,45.0,MANHATTAN,1,0.0,0.0,"1,585,873",155779,Very High
6/25/2015,Thursday,June,25.0,2015.0,Summer,55.0,MANHATTAN,83,0.0,0.0,"1,585,873",155779,Very High
6/25/2015,Thursday,June,25.0,2015.0,Summer,56.0,MANHATTAN,9,0.0,0.0,"1,585,873",155779,Very High
6/25/2015,Thursday,June,25.0,2015.0,Summer,65.0,MANHATTAN,49,0.0,0.0,"1,585,873",155779,Very High
6/25/2015,Thursday,June,25.0,2015.0,Summer,66.0,MANHATTAN,37,0.0,0.0,"1,585,873",155779,Very High
6/25/2015,Thursday,June,25.0,2015.0,Summer,76.0,MANHATTAN,66,0.0,0.0,"1,585,873",155779,Very High
6/25/2015,Thursday,June,25.0,2015.0,Summer,86.0,MANHATTAN,14,0.0,0.0,"1,585,873",155779,Very High
6/25/2015,Thursday,June,25.0,2015.0,Summer,87.0,MANHATTAN,2,0.0,0.0,"1,585,873",155779,Very High
6/26/2015,Friday,June,26.0,2015.0,Summer,55.0,MANHATTAN,87,0.0,0.0,"1,585,873",155779,Very High
6/26/2015,Friday,June,26.0,2015.0,Summer,56.0,MANHATTAN,3,0.0,0.0,"1,585,873",155779,Very High
6/26/2015,Friday,June,26.0,2015.0,Summer,65.0,MANHATTAN,51,0.0,0.0,"1,585,873",155779,Very High
6/26/2015,Friday,June,26.0,2015.0,Summer,66.0,MANHATTAN,29,0.0,0.0,"1,585,873",155779,Very High
6/26/2015,Friday,June,26.0,2015.0,Summer,76.0,MANHATTAN,82,0.0,0.0,"1,585,873",155779,Very High
6/26/2015,Friday,June,26.0,2015.0,Summer,86.0,MANHATTAN,23,0.0,0.0,"1,585,873",155779,Very High
6/26/2015,Friday,June,26.0,2015.0,Summer,87.0,MANHATTAN,1,0.0,0.0,"1,585,873",155779,Very High
6/27/2015,Saturday,June,27.0,2015.0,Summer,45.0,MANHATTAN,1,1.12,0.0,"1,585,873",155779,Very High
6/27/2015,Saturday,June,27.0,2015.0,Summer,55.0,MANHATTAN,69,1.12,0.0,"1,585,873",155779,Very High
6/27/2015,Saturday,June,27.0,2015.0,Summer,56.0,MANHATTAN,2,1.12,0.0,"1,585,873",155779,Very High
6/27/2015,Saturday,June,27.0,2015.0,Summer,65.0,MANHATTAN,42,1.12,0.0,"1,585,873",155779,Very High
6/27/2015,Saturday,June,27.0,2015.0,Summer,66.0,MANHATTAN,32,1.12,0.0,"1,585,873",155779,Very High
6/27/2015,Saturday,June,27.0,2015.0,Summer,75.0,MANHATTAN,1,1.12,0.0,"1,585,873",155779,Very High
6/27/2015,Saturday,June,27.0,2015.0,Summer,76.0,MANHATTAN,62,1.12,0.0,"1,585,873",155779,Very High
6/27/2015,Saturday,June,27.0,2015.0,Summer,86.0,MANHATTAN,20,1.12,0.0,"1,585,873",155779,Very High
6/27/2015,Saturday,June,27.0,2015.0,Summer,87.0,MANHATTAN,1,1.12,0.0,"1,585,873",155779,Very High
6/28/2015,Sunday,June,28.0,2015.0,Summer,45.0,MANHATTAN,1,0.29,0.0,"1,585,873",155779,Very High
6/28/2015,Sunday,June,28.0,2015.0,Summer,55.0,MANHATTAN,62,0.29,0.0,"1,585,873",155779,Very High
6/28/2015,Sunday,June,28.0,2015.0,Summer,65.0,MANHATTAN,35,0.29,0.0,"1,585,873",155779,Very High
6/28/2015,Sunday,June,28.0,2015.0,Summer,66.0,MANHATTAN,24,0.29,0.0,"1,585,873",155779,Very High
6/28/2015,Sunday,June,28.0,2015.0,Summer,76.0,MANHATTAN,39,0.29,0.0,"1,585,873",155779,Very High
6/28/2015,Sunday,June,28.0,2015.0,Summer,86.0,MANHATTAN,17,0.29,0.0,"1,585,873",155779,Very High
6/28/2015,Sunday,June,28.0,2015.0,Summer,87.0,MANHATTAN,2,0.29,0.0,"1,585,873",155779,Very High
6/29/2015,Monday,June,29.0,2015.0,Summer,55.0,MANHATTAN,63,0.0,0.0,"1,585,873",155779,Very High
6/29/2015,Monday,June,29.0,2015.0,Summer,56.0,MANHATTAN,7,0.0,0.0,"1,585,873",155779,Very High
6/29/2015,Monday,June,29.0,2015.0,Summer,65.0,MANHATTAN,43,0.0,0.0,"1,585,873",155779,Very High
6/29/2015,Monday,June,29.0,2015.0,Summer,66.0,MANHATTAN,33,0.0,0.0,"1,585,873",155779,Very High
6/29/2015,Monday,June,29.0,2015.0,Summer,76.0,MANHATTAN,54,0.0,0.0,"1,585,873",155779,Very High
6/29/2015,Monday,June,29.0,2015.0,Summer,86.0,MANHATTAN,19,0.0,0.0,"1,585,873",155779,Very High
6/29/2015,Monday,June,29.0,2015.0,Summer,87.0,MANHATTAN,2,0.0,0.0,"1,585,873",155779,Very High
6/3/2015,Wednesday,June,3.0,2015.0,Summer,45.0,MANHATTAN,1,0.0,0.0,"1,585,873",155779,Very High
6/3/2015,Wednesday,June,3.0,2015.0,Summer,55.0,MANHATTAN,64,0.0,0.0,"1,585,873",155779,Very High
6/3/2015,Wednesday,June,3.0,2015.0,Summer,56.0,MANHATTAN,4,0.0,0.0,"1,585,873",155779,Very High
6/3/2015,Wednesday,June,3.0,2015.0,Summer,65.0,MANHATTAN,36,0.0,0.0,"1,585,873",155779,Very High
6/3/2015,Wednesday,June,3.0,2015.0,Summer,66.0,MANHATTAN,36,0.0,0.0,"1,585,873",155779,Very High
6/3/2015,Wednesday,June,3.0,2015.0,Summer,75.0,MANHATTAN,2,0.0,0.0,"1,585,873",155779,Very High
6/3/2015,Wednesday,June,3.0,2015.0,Summer,76.0,MANHATTAN,58,0.0,0.0,"1,585,873",155779,Very High
6/3/2015,Wednesday,June,3.0,2015.0,Summer,86.0,MANHATTAN,12,0.0,0.0,"1,585,873",155779,Very High
6/3/2015,Wednesday,June,3.0,2015.0,Summer,87.0,MANHATTAN,3,0.0,0.0,"1,585,873",155779,Very High
6/30/2015,Tuesday,June,30.0,2015.0,Summer,45.0,MANHATTAN,1,0.04,0.0,"1,585,873",155779,Very High
6/30/2015,Tuesday,June,30.0,2015.0,Summer,55.0,MANHATTAN,55,0.04,0.0,"1,585,873",155779,Very High
6/30/2015,Tuesday,June,30.0,2015.0,Summer,56.0,MANHATTAN,5,0.04,0.0,"1,585,873",155779,Very High
6/30/2015,Tuesday,June,30.0,2015.0,Summer,65.0,MANHATTAN,25,0.04,0.0,"1,585,873",155779,Very High
6/30/2015,Tuesday,June,30.0,2015.0,Summer,66.0,MANHATTAN,26,0.04,0.0,"1,585,873",155779,Very High
6/30/2015,Tuesday,June,30.0,2015.0,Summer,76.0,MANHATTAN,70,0.04,0.0,"1,585,873",155779,Very High
6/30/2015,Tuesday,June,30.0,2015.0,Summer,86.0,MANHATTAN,18,0.04,0.0,"1,585,873",155779,Very High
6/30/2015,Tuesday,June,30.0,2015.0,Summer,87.0,MANHATTAN,2,0.04,0.0,"1,585,873",155779,Very High
6/4/2015,Thursday,June,4.0,2015.0,Summer,45.0,MANHATTAN,1,0.0,0.0,"1,585,873",155779,Very High
6/4/2015,Thursday,June,4.0,2015.0,Summer,55.0,MANHATTAN,77,0.0,0.0,"1,585,873",155779,Very High
6/4/2015,Thursday,June,4.0,2015.0,Summer,56.0,MANHATTAN,3,0.0,0.0,"1,585,873",155779,Very High
6/4/2015,Thursday,June,4.0,2015.0,Summer,65.0,MANHATTAN,35,0.0,0.0,"1,585,873",155779,Very High
6/4/2015,Thursday,June,4.0,2015.0,Summer,66.0,MANHATTAN,38,0.0,0.0,"1,585,873",155779,Very High
6/4/2015,Thursday,June,4.0,2015.0,Summer,76.0,MANHATTAN,70,0.0,0.0,"1,585,873",155779,Very High
6/4/2015,Thursday,June,4.0,2015.0,Summer,86.0,MANHATTAN,25,0.0,0.0,"1,585,873",155779,Very High
6/4/2015,Thursday,June,4.0,2015.0,Summer,87.0,MANHATTAN,4,0.0,0.0,"1,585,873",155779,Very High
6/5/2015,Friday,June,5.0,2015.0,Summer,55.0,MANHATTAN,76,0.13,0.0,"1,585,873",155779,Very High
6/5/2015,Friday,June,5.0,2015.0,Summer,56.0,MANHATTAN,2,0.13,0.0,"1,585,873",155779,Very High
6/5/2015,Friday,June,5.0,2015.0,Summer,65.0,MANHATTAN,48,0.13,0.0,"1,585,873",155779,Very High
6/5/2015,Friday,June,5.0,2015.0,Summer,66.0,MANHATTAN,27,0.13,0.0,"1,585,873",155779,Very High
6/5/2015,Friday,June,5.0,2015.0,Summer,76.0,MANHATTAN,67,0.13,0.0,"1,585,873",155779,Very High
6/5/2015,Friday,June,5.0,2015.0,Summer,86.0,MANHATTAN,22,0.13,0.0,"1,585,873",155779,Very High
6/5/2015,Friday,June,5.0,2015.0,Summer,87.0,MANHATTAN,2,0.13,0.0,"1,585,873",155779,Very High
6/6/2015,Saturday,June,6.0,2015.0,Summer,45.0,MANHATTAN,1,0.19,0.0,"1,585,873",155779,Very High
6/6/2015,Saturday,June,6.0,2015.0,Summer,55.0,MANHATTAN,71,0.19,0.0,"1,585,873",155779,Very High
6/6/2015,Saturday,June,6.0,2015.0,Summer,56.0,MANHATTAN,3,0.19,0.0,"1,585,873",155779,Very High
6/6/2015,Saturday,June,6.0,2015.0,Summer,65.0,MANHATTAN,38,0.19,0.0,"1,585,873",155779,Very High
6/6/2015,Saturday,June,6.0,2015.0,Summer,66.0,MANHATTAN,33,0.19,0.0,"1,585,873",155779,Very High
6/6/2015,Saturday,June,6.0,2015.0,Summer,76.0,MANHATTAN,58,0.19,0.0,"1,585,873",155779,Very High
6/6/2015,Saturday,June,6.0,2015.0,Summer,86.0,MANHATTAN,10,0.19,0.0,"1,585,873",155779,Very High
6/6/2015,Saturday,June,6.0,2015.0,Summer,87.0,MANHATTAN,1,0.19,0.0,"1,585,873",155779,Very High
6/7/2015,Sunday,June,7.0,2015.0,Summer,55.0,MANHATTAN,68,0.0,0.0,"1,585,873",155779,Very High
6/7/2015,Sunday,June,7.0,2015.0,Summer,56.0,MANHATTAN,5,0.0,0.0,"1,585,873",155779,Very High
6/7/2015,Sunday,June,7.0,2015.0,Summer,65.0,MANHATTAN,48,0.0,0.0,"1,585,873",155779,Very High
6/7/2015,Sunday,June,7.0,2015.0,Summer,66.0,MANHATTAN,20,0.0,0.0,"1,585,873",155779,Very High
6/7/2015,Sunday,June,7.0,2015.0,Summer,76.0,MANHATTAN,56,0.0,0.0,"1,585,873",155779,Very High
6/7/2015,Sunday,June,7.0,2015.0,Summer,86.0,MANHATTAN,22,0.0,0.0,"1,585,873",155779,Very High
6/7/2015,Sunday,June,7.0,2015.0,Summer,87.0,MANHATTAN,3,0.0,0.0,"1,585,873",155779,Very High
6/8/2015,Monday,June,8.0,2015.0,Summer,45.0,MANHATTAN,1,0.06,0.0,"1,585,873",155779,Very High
6/8/2015,Monday,June,8.0,2015.0,Summer,55.0,MANHATTAN,56,0.06,0.0,"1,585,873",155779,Very High
6/8/2015,Monday,June,8.0,2015.0,Summer,56.0,MANHATTAN,8,0.06,0.0,"1,585,873",155779,Very High
6/8/2015,Monday,June,8.0,2015.0,Summer,65.0,MANHATTAN,44,0.06,0.0,"1,585,873",155779,Very High
6/8/2015,Monday,June,8.0,2015.0,Summer,66.0,MANHATTAN,26,0.06,0.0,"1,585,873",155779,Very High
6/8/2015,Monday,June,8.0,2015.0,Summer,76.0,MANHATTAN,63,0.06,0.0,"1,585,873",155779,Very High
6/8/2015,Monday,June,8.0,2015.0,Summer,86.0,MANHATTAN,13,0.06,0.0,"1,585,873",155779,Very High
6/8/2015,Monday,June,8.0,2015.0,Summer,87.0,MANHATTAN,1,0.06,0.0,"1,585,873",155779,Very High
6/9/2015,Tuesday,June,9.0,2015.0,Summer,55.0,MANHATTAN,72,0.01,0.0,"1,585,873",155779,Very High
6/9/2015,Tuesday,June,9.0,2015.0,Summer,56.0,MANHATTAN,5,0.01,0.0,"1,585,873",155779,Very High
6/9/2015,Tuesday,June,9.0,2015.0,Summer,65.0,MANHATTAN,27,0.01,0.0,"1,585,873",155779,Very High
6/9/2015,Tuesday,June,9.0,2015.0,Summer,66.0,MANHATTAN,36,0.01,0.0,"1,585,873",155779,Very High
6/9/2015,Tuesday,June,9.0,2015.0,Summer,76.0,MANHATTAN,74,0.01,0.0,"1,585,873",155779,Very High
6/9/2015,Tuesday,June,9.0,2015.0,Summer,86.0,MANHATTAN,16,0.01,0.0,"1,585,873",155779,Very High
6/9/2015,Tuesday,June,9.0,2015.0,Summer,87.0,MANHATTAN,1,0.01,0.0,"1,585,873",155779,Very High
7/1/2015,Wednesday,July,1.0,2015.0,Summer,45.0,MANHATTAN,3,0.39,0.0,"1,585,873",155779,Very High
7/1/2015,Wednesday,July,1.0,2015.0,Summer,55.0,MANHATTAN,78,0.39,0.0,"1,585,873",155779,Very High
7/1/2015,Wednesday,July,1.0,2015.0,Summer,65.0,MANHATTAN,56,0.39,0.0,"1,585,873",155779,Very High
7/1/2015,Wednesday,July,1.0,2015.0,Summer,66.0,MANHATTAN,34,0.39,0.0,"1,585,873",155779,Very High
7/1/2015,Wednesday,July,1.0,2015.0,Summer,76.0,MANHATTAN,102,0.39,0.0,"1,585,873",155779,Very High
7/1/2015,Wednesday,July,1.0,2015.0,Summer,86.0,MANHATTAN,37,0.39,0.0,"1,585,873",155779,Very High
7/1/2015,Wednesday,July,1.0,2015.0,Summer,87.0,MANHATTAN,3,0.39,0.0,"1,585,873",155779,Very High
7/10/2015,Friday,July,10.0,2015.0,Summer,45.0,MANHATTAN,1,0.0,0.0,"1,585,873",155779,Very High
7/10/2015,Friday,July,10.0,2015.0,Summer,55.0,MANHATTAN,71,0.0,0.0,"1,585,873",155779,Very High
7/10/2015,Friday,July,10.0,2015.0,Summer,56.0,MANHATTAN,9,0.0,0.0,"1,585,873",155779,Very High
7/10/2015,Friday,July,10.0,2015.0,Summer,65.0,MANHATTAN,30,0.0,0.0,"1,585,873",155779,Very High
7/10/2015,Friday,July,10.0,2015.0,Summer,66.0,MANHATTAN,41,0.0,0.0,"1,585,873",155779,Very High
7/10/2015,Friday,July,10.0,2015.0,Summer,75.0,MANHATTAN,1,0.0,0.0,"1,585,873",155779,Very High
7/10/2015,Friday,July,10.0,2015.0,Summer,76.0,MANHATTAN,53,0.0,0.0,"1,585,873",155779,Very High
7/10/2015,Friday,July,10.0,2015.0,Summer,86.0,MANHATTAN,20,0.0,0.0,"1,585,873",155779,Very High
7/10/2015,Friday,July,10.0,2015.0,Summer,87.0,MANHATTAN,1,0.0,0.0,"1,585,873",155779,Very High
7/11/2015,Saturday,July,11.0,2015.0,Summer,45.0,MANHATTAN,4,0.0,0.0,"1,585,873",155779,Very High
7/11/2015,Saturday,July,11.0,2015.0,Summer,55.0,MANHATTAN,79,0.0,0.0,"1,585,873",155779,Very High
7/11/2015,Saturday,July,11.0,2015.0,Summer,56.0,MANHATTAN,8,0.0,0.0,"1,585,873",155779,Very High
7/11/2015,Saturday,July,11.0,2015.0,Summer,65.0,MANHATTAN,41,0.0,0.0,"1,585,873",155779,Very High
7/11/2015,Saturday,July,11.0,2015.0,Summer,66.0,MANHATTAN,28,0.0,0.0,"1,585,873",155779,Very High
7/11/2015,Saturday,July,11.0,2015.0,Summer,76.0,MANHATTAN,53,0.0,0.0,"1,585,873",155779,Very High
7/11/2015,Saturday,July,11.0,2015.0,Summer,86.0,MANHATTAN,11,0.0,0.0,"1,585,873",155779,Very High
7/11/2015,Saturday,July,11.0,2015.0,Summer,87.0,MANHATTAN,1,0.0,0.0,"1,585,873",155779,Very High
7/12/2015,Sunday,July,12.0,2015.0,Summer,55.0,MANHATTAN,63,0.0,0.0,"1,585,873",155779,Very High
7/12/2015,Sunday,July,12.0,2015.0,Summer,56.0,MANHATTAN,5,0.0,0.0,"1,585,873",155779,Very High
7/12/2015,Sunday,July,12.0,2015.0,Summer,65.0,MANHATTAN,42,0.0,0.0,"1,585,873",155779,Very High
7/12/2015,Sunday,July,12.0,2015.0,Summer,66.0,MANHATTAN,32,0.0,0.0,"1,585,873",155779,Very High
7/12/2015,Sunday,July,12.0,2015.0,Summer,76.0,MANHATTAN,54,0.0,0.0,"1,585,873",155779,Very High
7/12/2015,Sunday,July,12.0,2015.0,Summer,86.0,MANHATTAN,23,0.0,0.0,"1,585,873",155779,Very High
7/12/2015,Sunday,July,12.0,2015.0,Summer,87.0,MANHATTAN,2,0.0,0.0,"1,585,873",155779,Very High
7/13/2015,Monday,July,13.0,2015.0,Summer,45.0,MANHATTAN,3,0.0,0.0,"1,585,873",155779,Very High
7/13/2015,Monday,July,13.0,2015.0,Summer,55.0,MANHATTAN,61,0.0,0.0,"1,585,873",155779,Very High
7/13/2015,Monday,July,13.0,2015.0,Summer,56.0,MANHATTAN,3,0.0,0.0,"1,585,873",155779,Very High
7/13/2015,Monday,July,13.0,2015.0,Summer,65.0,MANHATTAN,34,0.0,0.0,"1,585,873",155779,Very High
7/13/2015,Monday,July,13.0,2015.0,Summer,66.0,MANHATTAN,41,0.0,0.0,"1,585,873",155779,Very High
7/13/2015,Monday,July,13.0,2015.0,Summer,76.0,MANHATTAN,65,0.0,0.0,"1,585,873",155779,Very High
7/13/2015,Monday,July,13.0,2015.0,Summer,86.0,MANHATTAN,16,0.0,0.0,"1,585,873",155779,Very High
7/13/2015,Monday,July,13.0,2015.0,Summer,87.0,MANHATTAN,2,0.0,0.0,"1,585,873",155779,Very High
7/14/2015,Tuesday,July,14.0,2015.0,Summer,45.0,MANHATTAN,4,0.42,0.0,"1,585,873",155779,Very High
7/14/2015,Tuesday,July,14.0,2015.0,Summer,55.0,MANHATTAN,66,0.42,0.0,"1,585,873",155779,Very High
7/14/2015,Tuesday,July,14.0,2015.0,Summer,56.0,MANHATTAN,3,0.42,0.0,"1,585,873",155779,Very High
7/14/2015,Tuesday,July,14.0,2015.0,Summer,65.0,MANHATTAN,40,0.42,0.0,"1,585,873",155779,Very High
7/14/2015,Tuesday,July,14.0,2015.0,Summer,66.0,MANHATTAN,36,0.42,0.0,"1,585,873",155779,Very High
7/14/2015,Tuesday,July,14.0,2015.0,Summer,76.0,MANHATTAN,80,0.42,0.0,"1,585,873",155779,Very High
7/14/2015,Tuesday,July,14.0,2015.0,Summer,86.0,MANHATTAN,15,0.42,0.0,"1,585,873",155779,Very High
7/14/2015,Tuesday,July,14.0,2015.0,Summer,87.0,MANHATTAN,2,0.42,0.0,"1,585,873",155779,Very High
7/15/2015,Wednesday,July,15.0,2015.0,Summer,55.0,MANHATTAN,66,0.12,0.0,"1,585,873",155779,Very High
7/15/2015,Wednesday,July,15.0,2015.0,Summer,56.0,MANHATTAN,6,0.12,0.0,"1,585,873",155779,Very High
7/15/2015,Wednesday,July,15.0,2015.0,Summer,65.0,MANHATTAN,38,0.12,0.0,"1,585,873",155779,Very High
7/15/2015,Wednesday,July,15.0,2015.0,Summer,66.0,MANHATTAN,30,0.12,0.0,"1,585,873",155779,Very High
7/15/2015,Wednesday,July,15.0,2015.0,Summer,76.0,MANHATTAN,90,0.12,0.0,"1,585,873",155779,Very High
7/15/2015,Wednesday,July,15.0,2015.0,Summer,86.0,MANHATTAN,17,0.12,0.0,"1,585,873",155779,Very High
7/15/2015,Wednesday,July,15.0,2015.0,Summer,87.0,MANHATTAN,3,0.12,0.0,"1,585,873",155779,Very High
7/16/2015,Thursday,July,16.0,2015.0,Summer,45.0,MANHATTAN,1,0.0,0.0,"1,585,873",155779,Very High
7/16/2015,Thursday,July,16.0,2015.0,Summer,55.0,MANHATTAN,76,0.0,0.0,"1,585,873",155779,Very High
7/16/2015,Thursday,July,16.0,2015.0,Summer,56.0,MANHATTAN,3,0.0,0.0,"1,585,873",155779,Very High
7/16/2015,Thursday,July,16.0,2015.0,Summer,65.0,MANHATTAN,39,0.0,0.0,"1,585,873",155779,Very High
7/16/2015,Thursday,July,16.0,2015.0,Summer,66.0,MANHATTAN,36,0.0,0.0,"1,585,873",155779,Very High
7/16/2015,Thursday,July,16.0,2015.0,Summer,76.0,MANHATTAN,62,0.0,0.0,"1,585,873",155779,Very High
7/16/2015,Thursday,July,16.0,2015.0,Summer,86.0,MANHATTAN,10,0.0,0.0,"1,585,873",155779,Very High
7/16/2015,Thursday,July,16.0,2015.0,Summer,87.0,MANHATTAN,1,0.0,0.0,"1,585,873",155779,Very High
